asset,intrinsic,kb,slot,required,routes,components,alt,code
src/assets/og/investor-hero.jpg,1200x630,91,Social / OG card,1200x630 (1.91:1),(root layout); /$lang; /$lang/about; /$lang/ai-assistant; /$lang/ai-project-estimator; /$lang/careers; /$lang/contact; /$lang/customer-portal; /$lang/download-center; /$lang/engineering-tools; /$lang/factory-layout-generator; /$lang/factory-layouts; /$lang/industries; /$lang/installation-commissioning; /$lang/investment-calculator; /$lang/investors; /$lang/knowledge-hub; /$lang/knowledge-hub/$slug; /$lang/panel-thickness-calculator; /$lang/partner-portal; /$lang/pir-vs-rock-wool; /$lang/privacy; /$lang/product-configurator; /$lang/project-inquiry; /$lang/quality; /$lang/research-innovation; /$lang/solutions; /$lang/solutions/engineering-consultancy; /$lang/solutions/factory-development; /$lang/solutions/production-lines; /$lang/solutions/raw-materials; /$lang/solutions/sandwich-panels; /$lang/sustainability; /sitemap[/]xml; /sitemaps/$slug,src/lib/og-images.ts,,"""/investors"": investorHero,"
src/assets/og/knowledge-cross-section.jpg,1200x630,96,Social / OG card,1200x630 (1.91:1),(root layout); /$lang; /$lang/about; /$lang/ai-assistant; /$lang/ai-project-estimator; /$lang/careers; /$lang/contact; /$lang/customer-portal; /$lang/download-center; /$lang/engineering-tools; /$lang/factory-layout-generator; /$lang/factory-layouts; /$lang/industries; /$lang/installation-commissioning; /$lang/investment-calculator; /$lang/investors; /$lang/knowledge-hub; /$lang/knowledge-hub/$slug; /$lang/panel-thickness-calculator; /$lang/partner-portal; /$lang/pir-vs-rock-wool; /$lang/privacy; /$lang/product-configurator; /$lang/project-inquiry; /$lang/quality; /$lang/research-innovation; /$lang/solutions; /$lang/solutions/engineering-consultancy; /$lang/solutions/factory-development; /$lang/solutions/production-lines; /$lang/solutions/raw-materials; /$lang/solutions/sandwich-panels; /$lang/sustainability; /sitemap[/]xml; /sitemaps/$slug,src/lib/og-images.ts,,"""/panel-thickness-calculator"": knowledgeCrossSection,"
src/assets/og/knowledge-datasheet.jpg,1200x630,99,Social / OG card,1200x630 (1.91:1),(root layout); /$lang; /$lang/about; /$lang/ai-assistant; /$lang/ai-project-estimator; /$lang/careers; /$lang/contact; /$lang/customer-portal; /$lang/download-center; /$lang/engineering-tools; /$lang/factory-layout-generator; /$lang/factory-layouts; /$lang/industries; /$lang/installation-commissioning; /$lang/investment-calculator; /$lang/investors; /$lang/knowledge-hub; /$lang/knowledge-hub/$slug; /$lang/panel-thickness-calculator; /$lang/partner-portal; /$lang/pir-vs-rock-wool; /$lang/privacy; /$lang/product-configurator; /$lang/project-inquiry; /$lang/quality; /$lang/research-innovation; /$lang/solutions; /$lang/solutions/engineering-consultancy; /$lang/solutions/factory-development; /$lang/solutions/production-lines; /$lang/solutions/raw-materials; /$lang/solutions/sandwich-panels; /$lang/sustainability; /sitemap[/]xml; /sitemaps/$slug,src/lib/og-images.ts,,"""/download-center"": knowledgeDatasheet,"
src/assets/og/knowledge-fire-rating.jpg,1200x630,129,Social / OG card,1200x630 (1.91:1),(root layout); /$lang; /$lang/about; /$lang/ai-assistant; /$lang/ai-project-estimator; /$lang/careers; /$lang/contact; /$lang/customer-portal; /$lang/download-center; /$lang/engineering-tools; /$lang/factory-layout-generator; /$lang/factory-layouts; /$lang/industries; /$lang/installation-commissioning; /$lang/investment-calculator; /$lang/investors; /$lang/knowledge-hub; /$lang/knowledge-hub/$slug; /$lang/panel-thickness-calculator; /$lang/partner-portal; /$lang/pir-vs-rock-wool; /$lang/privacy; /$lang/product-configurator; /$lang/project-inquiry; /$lang/quality; /$lang/research-innovation; /$lang/solutions; /$lang/solutions/engineering-consultancy; /$lang/solutions/factory-development; /$lang/solutions/production-lines; /$lang/solutions/raw-materials; /$lang/solutions/sandwich-panels; /$lang/sustainability; /sitemap[/]xml; /sitemaps/$slug,src/lib/og-images.ts,,"""/quality"": knowledgeFireRating,"
src/assets/og/knowledge-hub-hero.jpg,1200x630,124,Social / OG card,1200x630 (1.91:1),(root layout); /$lang; /$lang/about; /$lang/ai-assistant; /$lang/ai-project-estimator; /$lang/careers; /$lang/contact; /$lang/customer-portal; /$lang/download-center; /$lang/engineering-tools; /$lang/factory-layout-generator; /$lang/factory-layouts; /$lang/industries; /$lang/installation-commissioning; /$lang/investment-calculator; /$lang/investors; /$lang/knowledge-hub; /$lang/knowledge-hub/$slug; /$lang/panel-thickness-calculator; /$lang/partner-portal; /$lang/pir-vs-rock-wool; /$lang/privacy; /$lang/product-configurator; /$lang/project-inquiry; /$lang/quality; /$lang/research-innovation; /$lang/solutions; /$lang/solutions/engineering-consultancy; /$lang/solutions/factory-development; /$lang/solutions/production-lines; /$lang/solutions/raw-materials; /$lang/solutions/sandwich-panels; /$lang/sustainability; /sitemap[/]xml; /sitemaps/$slug,src/lib/og-images.ts,,"""/knowledge-hub"": knowledgeHubHero,"
src/assets/og/knowledge-investment.jpg,1200x630,69,Social / OG card,1200x630 (1.91:1),(root layout); /$lang; /$lang/about; /$lang/ai-assistant; /$lang/ai-project-estimator; /$lang/careers; /$lang/contact; /$lang/customer-portal; /$lang/download-center; /$lang/engineering-tools; /$lang/factory-layout-generator; /$lang/factory-layouts; /$lang/industries; /$lang/installation-commissioning; /$lang/investment-calculator; /$lang/investors; /$lang/knowledge-hub; /$lang/knowledge-hub/$slug; /$lang/panel-thickness-calculator; /$lang/partner-portal; /$lang/pir-vs-rock-wool; /$lang/privacy; /$lang/product-configurator; /$lang/project-inquiry; /$lang/quality; /$lang/research-innovation; /$lang/solutions; /$lang/solutions/engineering-consultancy; /$lang/solutions/factory-development; /$lang/solutions/production-lines; /$lang/solutions/raw-materials; /$lang/solutions/sandwich-panels; /$lang/sustainability; /sitemap[/]xml; /sitemaps/$slug,src/lib/og-images.ts,,"""/investment-calculator"": knowledgeInvestment,"
src/assets/og/knowledge-pir-vs-pur.jpg,1200x630,150,Social / OG card,1200x630 (1.91:1),(root layout); /$lang; /$lang/about; /$lang/ai-assistant; /$lang/ai-project-estimator; /$lang/careers; /$lang/contact; /$lang/customer-portal; /$lang/download-center; /$lang/engineering-tools; /$lang/factory-layout-generator; /$lang/factory-layouts; /$lang/industries; /$lang/installation-commissioning; /$lang/investment-calculator; /$lang/investors; /$lang/knowledge-hub; /$lang/knowledge-hub/$slug; /$lang/panel-thickness-calculator; /$lang/partner-portal; /$lang/pir-vs-rock-wool; /$lang/privacy; /$lang/product-configurator; /$lang/project-inquiry; /$lang/quality; /$lang/research-innovation; /$lang/solutions; /$lang/solutions/engineering-consultancy; /$lang/solutions/factory-development; /$lang/solutions/production-lines; /$lang/solutions/raw-materials; /$lang/solutions/sandwich-panels; /$lang/sustainability; /sitemap[/]xml; /sitemaps/$slug,src/lib/og-images.ts,,"""/pir-vs-rock-wool"": knowledgePirVsPur,"
src/assets/og/knowledge/01_blueprint.jpg,1200x630,120,Social / OG card,1200x630 (1.91:1),/$lang/knowledge-hub/$slug,src/lib/og-article-covers.ts,,"[src_k01]: og_k01,"
src/assets/og/knowledge/03_3d_factory.jpg,1200x630,214,Social / OG card,1200x630 (1.91:1),/$lang/knowledge-hub/$slug,src/lib/og-article-covers.ts,,"[src_k03]: og_k03,"
src/assets/og/knowledge/06_production_line.jpg,1200x630,132,Social / OG card,1200x630 (1.91:1),/$lang/knowledge-hub/$slug,src/lib/og-article-covers.ts,,"[src_k06]: og_k06,"
src/assets/og/knowledge/07_laminator.jpg,1200x630,104,Social / OG card,1200x630 (1.91:1),/$lang/knowledge-hub/$slug,src/lib/og-article-covers.ts,,"[src_k07]: og_k07,"
src/assets/og/knowledge/14_polyol.jpg,1200x630,127,Social / OG card,1200x630 (1.91:1),/$lang/knowledge-hub/$slug,src/lib/og-article-covers.ts,,"[src_k14]: og_k14,"
src/assets/og/knowledge/16_rockwool.jpg,1200x630,189,Social / OG card,1200x630 (1.91:1),/$lang/knowledge-hub/$slug,src/lib/og-article-covers.ts,,"[src_k16]: og_k16,"
src/assets/og/knowledge/17_pir_panel.jpg,1200x630,50,Social / OG card,1200x630 (1.91:1),/$lang/knowledge-hub/$slug,src/lib/og-article-covers.ts,,"[src_k17]: og_k17,"
src/assets/og/knowledge/21_coldroom_panel.jpg,1200x630,124,Social / OG card,1200x630 (1.91:1),/$lang/knowledge-hub/$slug,src/lib/og-article-covers.ts,,"[src_k21]: og_k21,"
src/assets/og/knowledge/23_cleanroom.jpg,1200x630,97,Social / OG card,1200x630 (1.91:1),/$lang/knowledge-hub/$slug,src/lib/og-article-covers.ts,,"[src_k23]: og_k23,"
src/assets/og/knowledge/26_industrial_bldg.jpg,1200x630,81,Social / OG card,1200x630 (1.91:1),/$lang/knowledge-hub/$slug,src/lib/og-article-covers.ts,,"[src_k26]: og_k26,"
src/assets/og/knowledge/28_fire_rating.jpg,1200x630,129,Social / OG card,1200x630 (1.91:1),/$lang/knowledge-hub/$slug,src/lib/og-article-covers.ts,,"[src_k28]: og_k28,"
src/assets/og/knowledge/33_layout.jpg,1200x630,170,Social / OG card,1200x630 (1.91:1),/$lang/knowledge-hub/$slug,src/lib/og-article-covers.ts,,"[src_k33]: og_k33,"
src/assets/og/knowledge/36_investment_report.jpg,1200x630,69,Social / OG card,1200x630 (1.91:1),/$lang/knowledge-hub/$slug,src/lib/og-article-covers.ts,,"[src_k36]: og_k36,"
src/assets/og/panels-tile.jpg,1200x630,79,Social / OG card,1200x630 (1.91:1),(root layout); /$lang; /$lang/about; /$lang/ai-assistant; /$lang/ai-project-estimator; /$lang/careers; /$lang/contact; /$lang/customer-portal; /$lang/download-center; /$lang/engineering-tools; /$lang/factory-layout-generator; /$lang/factory-layouts; /$lang/industries; /$lang/installation-commissioning; /$lang/investment-calculator; /$lang/investors; /$lang/knowledge-hub; /$lang/knowledge-hub/$slug; /$lang/panel-thickness-calculator; /$lang/partner-portal; /$lang/pir-vs-rock-wool; /$lang/privacy; /$lang/product-configurator; /$lang/project-inquiry; /$lang/quality; /$lang/research-innovation; /$lang/solutions; /$lang/solutions/engineering-consultancy; /$lang/solutions/factory-development; /$lang/solutions/production-lines; /$lang/solutions/raw-materials; /$lang/solutions/sandwich-panels; /$lang/sustainability; /sitemap[/]xml; /sitemaps/$slug,src/lib/og-images.ts,,"""/panels"": panelsTile,"
src/assets/og/project-blueprint.jpg,1200x630,132,Social / OG card,1200x630 (1.91:1),(root layout); /$lang; /$lang/about; /$lang/ai-assistant; /$lang/ai-project-estimator; /$lang/careers; /$lang/contact; /$lang/customer-portal; /$lang/download-center; /$lang/engineering-tools; /$lang/factory-layout-generator; /$lang/factory-layouts; /$lang/industries; /$lang/installation-commissioning; /$lang/investment-calculator; /$lang/investors; /$lang/knowledge-hub; /$lang/knowledge-hub/$slug; /$lang/panel-thickness-calculator; /$lang/partner-portal; /$lang/pir-vs-rock-wool; /$lang/privacy; /$lang/product-configurator; /$lang/project-inquiry; /$lang/quality; /$lang/research-innovation; /$lang/solutions; /$lang/solutions/engineering-consultancy; /$lang/solutions/factory-development; /$lang/solutions/production-lines; /$lang/solutions/raw-materials; /$lang/solutions/sandwich-panels; /$lang/sustainability; /sitemap[/]xml; /sitemaps/$slug,src/lib/og-images.ts,,"""/project-inquiry"": projectBlueprint,"
src/assets/og/sustainability-hero.jpg,1200x630,149,Social / OG card,1200x630 (1.91:1),(root layout); /$lang; /$lang/about; /$lang/ai-assistant; /$lang/ai-project-estimator; /$lang/careers; /$lang/contact; /$lang/customer-portal; /$lang/download-center; /$lang/engineering-tools; /$lang/factory-layout-generator; /$lang/factory-layouts; /$lang/industries; /$lang/installation-commissioning; /$lang/investment-calculator; /$lang/investors; /$lang/knowledge-hub; /$lang/knowledge-hub/$slug; /$lang/panel-thickness-calculator; /$lang/partner-portal; /$lang/pir-vs-rock-wool; /$lang/privacy; /$lang/product-configurator; /$lang/project-inquiry; /$lang/quality; /$lang/research-innovation; /$lang/solutions; /$lang/solutions/engineering-consultancy; /$lang/solutions/factory-development; /$lang/solutions/production-lines; /$lang/solutions/raw-materials; /$lang/solutions/sandwich-panels; /$lang/sustainability; /sitemap[/]xml; /sitemaps/$slug,src/lib/og-images.ts,,"""/sustainability"": sustainabilityHero,"
src/assets/panels/tile-01.jpg,1280x960,103,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,NEVO PIR sandwich panel — premium engineered wall panel,"src={t01}; img: t01,"
src/assets/panels/tile-02.jpg,1280x960,88,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t02,"
src/assets/panels/tile-03.jpg,1280x960,81,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t03,"
src/assets/panels/tile-04.jpg,1280x960,130,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t04,"
src/assets/panels/tile-05.jpg,1280x960,205,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t05,"
src/assets/panels/tile-06.jpg,1280x960,144,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t06,"
src/assets/panels/tile-07.jpg,1280x960,116,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t07,"
src/assets/panels/tile-08.jpg,1280x960,162,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t08,"
src/assets/panels/tile-09.jpg,1280x960,114,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t09,"
src/assets/panels/tile-10.jpg,1280x960,85,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t10,"
src/assets/panels/tile-11.jpg,1280x960,82,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t11,"
src/assets/panels/tile-12.jpg,1280x960,73,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t12,"
src/assets/panels/tile-13.jpg,1280x960,199,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t13,"
src/assets/panels/tile-14.jpg,1280x960,115,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t14,"
src/assets/panels/tile-15.jpg,1280x960,142,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t15,"
src/assets/panels/tile-16.jpg,1280x960,157,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t16,"
src/assets/panels/tile-17.jpg,1280x960,136,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t17,"
src/assets/panels/tile-18.jpg,1280x960,141,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t18,"
src/assets/panels/tile-19.jpg,1280x960,152,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t19,"
src/assets/panels/tile-20.jpg,1280x960,128,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t20,"
src/assets/panels/tile-21.jpg,1280x960,101,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t21,"
src/assets/panels/tile-22.jpg,1280x960,85,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t22,"
src/assets/panels/tile-23.jpg,1280x960,68,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t23,"
src/assets/panels/tile-24.jpg,1280x960,147,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t24,"
src/assets/panels/tile-25.jpg,1280x960,133,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,"img: t25,"
src/assets/panels/tile-26.jpg,1280x960,209,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,Why NEVO Panels,src={t26}
src/assets/panels/tile-27.jpg,1280x960,111,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,,
src/assets/panels/tile-28.jpg,1280x960,117,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,NEVO panel connection systems,src={t28}
src/assets/panels/tile-29.jpg,1280x960,233,Inline illustration / card,1600x900 (16:9),/$lang/solutions/sandwich-panels,src/routes/$lang.solutions.sandwich-panels.tsx,Sustainability — NEVO panels,src={t29}
src/assets/partner-portal/partner-01.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p01,"
src/assets/partner-portal/partner-02.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p02,"
src/assets/partner-portal/partner-03.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p03,"
src/assets/partner-portal/partner-04.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p04,"
src/assets/partner-portal/partner-05.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p05,"
src/assets/partner-portal/partner-06.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p06,"
src/assets/partner-portal/partner-07.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p07,"
src/assets/partner-portal/partner-08.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p08,"
src/assets/partner-portal/partner-09.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p09,"
src/assets/partner-portal/partner-10.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p10,"
src/assets/partner-portal/partner-11.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p11,"
src/assets/partner-portal/partner-12.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p12,"
src/assets/partner-portal/partner-13.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p13,"
src/assets/partner-portal/partner-14.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p14,"
src/assets/partner-portal/partner-15.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p15,"
src/assets/partner-portal/partner-16.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p16,"
src/assets/partner-portal/partner-17.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p17,"
src/assets/partner-portal/partner-18.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p18,"
src/assets/partner-portal/partner-19.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p19,"
src/assets/partner-portal/partner-20.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p20,"
src/assets/partner-portal/partner-21.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/partner-portal,src/routes/$lang.partner-portal.tsx,,"p21,"
src/assets/pir-vs-rockwool/app-clean-room.png,127x161,27,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"img: appCleanRoom,"
src/assets/pir-vs-rockwool/app-cold-steel-coil.png,126x161,26,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"img: appColdStorage,"
src/assets/pir-vs-rockwool/app-commercial-building.png,122x161,31,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"img: appCommercial,"
src/assets/pir-vs-rockwool/app-industrial-building.png,127x161,27,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"img: appIndustrial,"
src/assets/pir-vs-rockwool/app-warehouse.png,127x161,32,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"img: appWarehouse,"
src/assets/pir-vs-rockwool/core-pir.png,146x149,32,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"imgs: { cross: crossPir, exploded: corePir, thermal: thermalPir },; img: corePir,"
src/assets/pir-vs-rockwool/core-rockwool.png,161x149,34,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"imgs: { cross: crossRw, exploded: coreRw, thermal: thermalRw },"
src/assets/pir-vs-rockwool/cross-pir.png,266x215,76,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"img: crossPir,; imgs: { cross: crossPir, exploded: corePir, thermal: thermalPir },"
src/assets/pir-vs-rockwool/cross-rockwool.png,268x215,74,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"img: crossRw,; imgs: { cross: crossRw, exploded: coreRw, thermal: thermalRw },"
src/assets/pir-vs-rockwool/fire-pir.png,199x205,56,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"img: firePir,"
src/assets/pir-vs-rockwool/fire-rockwool.png,200x205,59,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"img: fireRw,"
src/assets/pir-vs-rockwool/mechanical.png,292x169,59,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"img: mechanical,"
src/assets/pir-vs-rockwool/ppgi-coil.png,230x169,49,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"img: ppgiCoil,"
src/assets/pir-vs-rockwool/thermal-pir.png,238x205,63,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"imgs: { cross: crossPir, exploded: corePir, thermal: thermalPir },"
src/assets/pir-vs-rockwool/thermal-rockwool.png,231x205,64,Inline illustration / card,1600x900 (16:9),/$lang/pir-vs-rock-wool,src/routes/$lang.pir-vs-rock-wool.tsx,,"imgs: { cross: crossRw, exploded: coreRw, thermal: thermalRw },"
src/assets/portal/portal-01.png.asset.json,CDN pointer,0,Card / section cover,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,NEVO customer portal,"p01,; src={p01.url}"
src/assets/portal/portal-02.png.asset.json,CDN pointer,0,Card / section cover,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,Project overview,"p02,; img: p02.url,; src={p02.url}"
src/assets/portal/portal-03.png.asset.json,CDN pointer,0,Card / section cover,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,Timeline,"p03,; img: p03.url,; src={p03.url}"
src/assets/portal/portal-04.png.asset.json,CDN pointer,0,Card / section cover,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,Shipping tracker,"p04,; img: p04.url,; src={p04.url}"
src/assets/portal/portal-05.png.asset.json,CDN pointer,0,Card / section cover,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,Engineering support,"p05,; img: p05.url,; src={p05.url}"
src/assets/portal/portal-06.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p06,; img: p06.url,; {[p06, p07, p11, p12, p14, p16].map((im, i) => ("
src/assets/portal/portal-07.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p07,; img: p07.url,; {[p06, p07, p11, p12, p14, p16].map((im, i) => ("
src/assets/portal/portal-08.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p08,; { name: ""Contracts"", count: 6, icon: FileText, img: p08.url },; { t: ""All Project Documents"", n: 132, i: FileText, img: p08.url },"
src/assets/portal/portal-09.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p09,; { name: ""Technical Drawings"", count: 42, icon: FileText, img: p09.url },; { t: ""CAD Files"", n: 64, i: Wrench, img: p09.url },"
src/assets/portal/portal-10.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p10,; { name: ""Datasheets"", count: 18, icon: FileText, img: p10.url },; { t: ""Technical Specifications"", n: 47, i: ClipboardCheck, img: p10.url },"
src/assets/portal/portal-11.png.asset.json,CDN pointer,0,Inline illustration / card,1600x900 (16:9),/$lang/customer-portal,src/routes/$lang.customer-portal.tsx,,"p11,; { name: ""Factory Layouts"", count: 9, icon: Factory, img: p11.url },; {[p06, p07, p11, p12, p14, p16].map((im, i) => ("
